,descripcion,nombre,partido,instagram,facebook,linkedin,tiktok,web,twitter,Circunscripción,Grado de estudio,Profesión,Cuatrienio,Fecha de nacimiento,Edad,Lugar de nacimiento,Género,Whatsapp,Oficina,Teléfono Oficina,Correo Electrónico,YouTube
125,"Oriundo del municipio de El Dovio Valle, de origen campesino, casado, Abogado de profesión, egresado de la Universidad Central del Valle del Cauca, con Posgrado en Derecho Público de la Universidad Externado de Colombia. Cuenta con estudios de profundización en Desarrollo Local; Legislación Laboral y Riesgos Profesionales; Cooperación Internacional; Planeación y Proyectos; Gestión Ambiental Regional y Local, entre otros.Desde hace 17 años, es miembro de la Fuerza Social del Partido Conservador; durante un tiempo ejerció su profesión como jurista en el Norte del Valle, y en el municipio de El Dovio se desempeñó en los cargos de Inspector de Policía, Jefe de Planeación, Personero y como Alcalde Municipal en tres oportunidades: dos (2) por elección popular (años 2001-2003 y 2008-2011) y una (1) nombrado mediante Decreto del Gobernador (Diciembre de 2005 a marzo de 2006).Tomado de: https://bit.ly/2Lb5qZA",José Gustavo Padilla Orozco,Conservador Colombiano,,https://www.facebook.com/gustavopadillaorozco,,,,https://twitter.com/gustavopadillao,Circunscripción Territorial de Valle del Cauca en Valle del Cauca,Especialización,Abogado/a,2018-2022,Invalid Date,Sin edad asignada,El Dovio,Masculino,,210 - Ed. Nuevo del Congreso,4325100 ext: 3289 - 3290 - 4326,jose.padilla@camara.gov.co,
126,"Es un dirigente deportivo que se ha destacado como presidente de la Liga Antioqueña de Fútbol, presidente de la Junta Directiva de Indeportes Antioquia, vicepresidente de la Federación Colombiana de Baloncesto, Asesor en Coldeportes y ha liderado importantes eventos deportivos como los Mundiales de la FIFA Sub20 en 2011 y de Fútbol Sala en 2016 (subsede Medellín), FIBA AMERICUP de Baloncesto Medellín 2017. También es reconocido por su compromiso en la lucha contra la violencia en el fútbol y es autor de la Ley de Seguridad y Convivencia en el fútbol en Colombia, como congresista en el año 2009 y fue presidente del Independiente Medellín en 2018.Odontólogo, especialista en gerencia de salud, estomatología y cirugía oral y administración deportiva. Máster internacional en negocios y administración del fútbol.Tomado de: http://www.partidocambioradical.org/mauricio-parodi-se-posesiono-como-representante-a-la-camara-por-el-departamento-de-antioquia/",Mauricio Parodi Díaz,Cambio Radical Colombia Justa Libres Coalición,https://www.instagram.com/maoparodi_/,https://www.facebook.com/mao.parodi,,,,https://twitter.com/maoparodi,Circunscripción Territorial de Antioquia en Antioquia,Especialización,Ciencias de la Salud,2022 - 2026,6 de mayo de 1966,57,Riohacha,Masculino,,203B - Ed. Nuevo del Congreso,4325100 ext: 3303,mauricio.parodi@camara.gov.co,
127,Ingeniero civil de la Universidad Nacional Sede Manizales.Trayectoria pública y privada en la que no se reporta año: Asesor en el DANE y FINDETER.,Diego Patiño Amariles,Liberal Colombiano,,https://www.facebook.com/diegopatinoamarilesL101/,,,,https://twitter.com/PatinoAmariles,Circunscripción Territorial de Risaralda en Risaralda,Universitaria,Ingeniero/a,2022 - 2026,Invalid Date,Sin edad asignada,Pereira,Masculino,310 877 4583,515B - 516B Ed. Nuevo Congreso,4325100 ext: 4170 - 4171,dparisaralda@yahoo.es,https://www.youtube.com/channel/UCzUFnY3gyFbHxtKYxCZdpfg
128,"Julián Peinado Ramírez, orgullosamente paisa, liberal y representante a la Cámara gracias al apoyo de más de 56 mil antioqueños con los que está comprometido a trabajar por la educación, la ciencia, la equidad y el cuidado del medio ambiente.Es Abogado de la Universidad EAFIT, y especialista en Derecho Administrativo y en Contratación Estatal de la Universidad Externado.Desde chiquito soñó con ser Congresista y fue así como trabajó duro para llegar a ser Concejal de Envigado desde donde defendió causas ambientales como la extensión de áreas protegidas; causas animalistas como la reglamentación de los criaderos de animales de compañía y el apoyo a hogares que faciliten la adopción y el rescate de mascotas; así como la inclusión de Envigado como municipio del Área Metropolitana y la creación de un Centro de Conciliación gratuito para personas de estratos 1, 2 y 3.Sus primeros meses como Congresista han reforzado su vocación de servicio y desde allí ha sido la voz de importantes causas, como autor y coautor de proyectos de ley que pueden cambiar la historia del país como alivios tributarios a padres de hijos con discapacidad, la búsqueda de mayor financiación para la educación superior pública, una reforma al sistema de salud, entre otros.También ha realizado debates de control político sobre causas que cree importante defender como el uso responsable del glifosato en la fumigación de cultivos ilícitos y los impactos del proyecto de Hidroituango en el Bajo Cauca antioqueño, además de otros que están por realizarse sobre la financiación de la educación superior y la situación de los pensionados.Asimismo, es ponente del proyecto de ley de Lenguaje Claro que pretende que las entidades se comuniquen de manera sencilla y entendible con los ciudadanos, sin enredos, evitando los reprocesos, la necesidad de recurrir a especialistas para entender los temas y facilitar la comunicación con el Estado.Julián asume esta tarea con toda la responsabilidad con el firme convencimiento de que seguir trabajando por y para la gente es más que su trabajo. Es su pasión.Facebook: @JulianPeinadoRTwitter: @JulianPeinadoRInstagram: @JulianPeinadoR",Julián Peinado Ramírez,Liberal Colombiano,,https://www.facebook.com/julianpeinador/,,,,https://twitter.com/JulianPeinadoR,Circunscripción Territorial de Antioquia en Antioquia,Especialización,Abogado/a,2022 - 2026,24 de mayo de 1982,41,Medellín,Masculino,,608 - 607 Ed. Nuevo del Congreso,4325100 ext: 3640 - 3644,julian.peinado@camara.gov.co,
129,"Profesional en Administración Educativa de la Universidad Surcolombiana, con una Maestría en Educación Comunitaria y Participativa de la Universidad Javeriana de Bogotá D.C. Posee amplias capacidades y aptitudes en liderazgo comunitario y social, lo que le permitió ser elegida por voto popular en la Asamblea Departamental del Huila como Diputada durante el priodo 2008 – 2011.Trayectoria pública y privada en la que no se reporta año: Docente y rectora de diferentes instituciones educativas el Huila, Secretaria Privada del Gobernador del Huila.",Flora Perdomo Andrade,Liberal Colombiano,,https://www.facebook.com/floritaperdomo,,,,https://twitter.com/florita_perdomo,Circunscripción Territorial de Huila en Huila,Maestría,Docente,2022 - 2026,21 de noviembre de 1958,64,Campoalegre,Femenino,,409-410 Ed. Nuevo Congreso,4325100 ext: 3434 - 3435,flora.perdomo@camara.gov.co,https://www.youtube.com/user/floritaperdomo
130,"Con un pasado conservador, Óscar Darío Pérez Pineda, contador público de la Universidad de Medellín, con especialización en tributación, finanzas y seguros, logró ayer ser representante a la Cámara de Antioquia por el Centro Democrático, como cabeza de lista de ese movimiento.Pérez, casado y con dos hijas, nació el 7 de julio de 1952 en Támesis, y además de haber sido congresista, fue gerente del IDEA y Secretario de Hacienda departamental.Ya había sido representante a la Cámara en varios periodos y se destacó por adelantar proyectos concernientes al presupuesto nacional y trabajar en comisiones económicas.Es considerado uno de los principales ‘caciques’ conservadores de la región, hombre de confianza del empresario Jenaro Pérez (gerente de Colanta) y del exgobernador Luis Alfredo Ramos Botero.Representante a la Cámara 1998 - 2006, Senador 2006 - 2010 y de nuevo representante desde 2014.Fuente: http://www.eltiempo.com/archivo/documento/CMS-13626375",Oscar Darío Pérez Pineda,Centro Democrático,,https://www.facebook.com/oscar.perezpineda?fref=ts,,,,https://twitter.com/oscardarioperez,Circunscripción Territorial de Antioquia en Antioquia,Especialización,Contador/a,2022 - 2026,7 de julio de 1952,70,Támesis,Masculino,,601-602 Ed. Nuevo Congreso,4325100 ext 3628 - 3630 - 3631,oscardarioperez@hotmail.com,https://www.youtube.com/channel/UCvoYVkadfrH6dUdmQY5d5eA
131,"Ingeniera industrial de la Universidad de los Andes, título otorgado en el año 2011Candidata a Magister en Gobierno y Políticas públicas de la universidad Externado de Colombia.Tomado de: http://sarapiedrahitalyons.com/perfil/Ha trabajado en el sector financiero, donde realizó una variada gestión con entidades estatales, comerciantes y agroindustriales del país.Representante a la Cámara por el departamento de Córdoba desde 2014.https://es.wikipedia.org/wiki/Sara_Piedrahita_Lyons",Sara Elena Piedrahita Lyons,Partido de la U - Partido de la Unión por la Gente,,https://www.facebook.com/Sara-Piedrahita-Por-ti-C%C3%B3rdoba-943585812429196/,,,,https://twitter.com/SaraPiedrahitaL,Circunscripción Territorial de Córdoba en Córdoba,Universitaria,Ingeniero/a,2018-2022,21 de diciembre de 1988,34,Montería,Femenino,,215B-216B Ed. nuevo Congreso,4325100 ext 3270 - 3271 - 3274,sara.piedrahita@camara.gov.co,http://www.youtube.com/user/sarapiedrahita
132,"Nacido en el Distrito Turístico Cultural e Histórico de Santa Marta el 16 de Julio de 1975, formado en el área de ciencias administrativas, egresado de la Universidad Sergio Arboleda sede Bogotá, donde obtuvo el título de Administrador de Empresas Públicas y Privadas. Realizó estudios de especialización en Gerencia Pública y un MBA de la Universidad del Norte de Barranquilla. Posee una ventaja profesional y cognitiva al manejar como segunda lengua el inglés.Los ideales de emprendimiento, vocación de servicio y sentido social, han sido la constante en su recorrido tanto en la empresa pública, como en la privada y su actividad como independiente.Cuenta con amplia experiencia profesional en el sector público, en el 2001 participó en el programa de Acción Social de la Presidencia de la República, regional Magdalena, como profesional especializado, se desempeñó como Secretario de Gestión Administrativa, Secretario de Planeación y Secretario de Gobierno entre el 2004 y 2006, candidato a la Gobernación del Magdalena para las elecciones de 2007, actuó como Secretario de Hacienda Distrital, Asesor del Alcalde de Santa Marta en 2008, repitió candidatura a la Gobernación en el 2011. Ha participado en la creación y organización de empresas privadas, actuando como asesor y gerente general de ellas en el sector de Minería de Materiales de construcción entre el año 2015 y 2017.En el 2017, y después de haber hecho parte de la lista de Cambio Radical en 2014 participa nuevamente en las elecciones para elegir El Congreso de la República, como candidato a la Cámara por el Departamento del Magdalena, obteniendo la curul que hoy ostenta.Pertenece a la comisión cuarta constitucional, a la comisión especial de vigilancia a los organismos de control, a la comisión accidental para la región caribe, comisión accidental de la bancada pro bicicleta.FUENTE: Oficina del congresistaJosé Luis es hijo de Miguel Pinedo Vidal, ex senador y uno de los grandes caciques del Magdalena, a quien se sindica de parapolítico por nexos con el bloque Norte de las AUC.FUENTE: 1 FEB 2012 https://www.elheraldo.co/region/condenado-miguel-pinedo-a-siete-anos-y-medio-de-prision-por-parapolitica-55344Fue Secretario de Gestión Administrativa, Secretario de Planeación y Secretario de Gobierno del Magdalena, entre 2004 y 2008, en el gobierno de Trino Luna Correa, quien ha sido protagonista de los mayores escándalos de parapolítica y enriquecimiento ilícito en el Magdalena, delitos por los que está inhabilitado y estuvo preso. Sin embargo en 2007 José Luis Pinedo Campo compitió contra el candidato oficial de Trino Luna Correa por la gobernación del Magdalena.FUENTE: 13 JUL 2016 https://lasillavacia.com/quienesquien/perfilquien/trino-luna-correa",José Luis Pinedo Campo,Cambio Radical,,https://www.facebook.com/JosePinedoContigoSi/,,,,https://twitter.com/pinedocampo,Circunscripción Territorial de Magdalena en Magdalena,Maestría,Administrador/a de empresas,2018-2022,16 de julio de 1975,47,Santa Marta,Masculino,,325 - 326 Ed. Nuevo del Congreso,4325100 ext: 3415 - 3178,,
133,"Nació en Totoró, el 9 de Mayo de 1955. Antropólogo de la Universidad del Cauca, con especialización en Planeación Urbana.Fue elegido alcalde del municipio de Totoró, por el Partido Liberal Colombiano en 1995 y posteriormente en el 2001. Se desempeñó como consultor del Instituto Colombiano para la Reforma Agraria-Incora, asesor de la Cámara de Representantes y Coordinador de la Unidad departamental de Cofinanciación-Udeco.Representante a la Cámara del Partido Liberal Colombiano por el Cauca desde 2006.Fuente: http://bit.ly/iZfXa9",Crisanto Pisso Mazabuel,Liberal Colombiano,,https://www.facebook.com/crisantopisso/,,,,https://twitter.com/CrisantoPizo,Circunscripción Territorial de Cauca en Cauca,Especialización,Antropólogo/a,2018-2022,9 de mayo de 1955,68,Totoró,Masculino,310 552 9571,229B - 230B Ed. Nuevo Congreso,4325100 ext: 3504 - 3505,crisanto.pizo@camara.gov.co,https://www.youtube.com/user/CrisantoPissoNews
134,"Lideresa política, activista por la paz y la memoria. He dedicado mi trabajo y esfuerzo a recuperar la memoria viva del país y en particular la historia de mi padre, Carlos Pizarro, máximo comandante del movimiento guerrillero M-19, asesinado tras firmar la paz en 1990. Mis estudios de artes plásticas me impulsaron a investigar y realizar una curaduría de él, que se ha convertido en exposiciones, documentales, películas y libros.Desde la Secretaría de Cultura de Bogotá (2011-2013) y el Centro Nacional de Memoria Histórica (2013-2017), he trabajado con comunidades en el diseño, implementación y coordinación de programas para la participación, los derechos de las víctimas y las políticas públicas de reparación y memoria; las acciones conmemorativas y la construcción de memoria.Soy víctima del conflicto colombiano, desde muy pequeña, viví en el exilio. Estuve en Ecuador, Francia y España. Desde Barcelona me convertí en una de las voces del activismo por la memoria con la diáspora colombiana, y desde mi regreso al país he dedicado mi trabajo a los derechos de las víctimas. Nací en Bogotá en 1978 y tengo dos hijas Maya (17 años) y Aluna (5 años).Fui convocada para encabezar la #LaListaDeLaDecencia a la Cámara de Representantes en la coalición de Gustavo Petro (Colombia Humana), Clara López (Todos Somos Colombia), el Movimiento Alternativo Indígena y Social (MAIS), la Unión Patriótica (UP) y la Alianza Social Independiente (ASI). Le apuesto colectivamente a la defensa de la vida digna, la paz y a la exigencia del cumplimiento de las leyes y políticas públicas que favorecen todo derecho humano fundamental y en particular, los derechos de las mujeres.Tomado de: Mariajosepizarro.com",María José Pizarro Rodríguez,Pacto Histórico Coalición,,https://www.facebook.com/PizarroMariaJo/,,,,https://twitter.com/PizarroMariaJo,Circunscripción Nacional en Distrito Capital,Universitaria,Artista,2022 - 2026,30 de marzo de 1978,45,Bogotá,Femenino,,609 - 610 Ed. Nuevo del Congreso,4325100 ext: 3148 - 3149,,
